id,formula_text,solution_text,model_text,hybrid_time,backend_only_time,is_hybrid_winner,hybrid_time_diff
592,"((a = 123456) ^ (not (b = 123456)) ^ (c = 3) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123455
c => 3
b => 123455
a => 123456
}",13.737,108.596,1,-94.859
593,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123455
c => 1
b => 123455
a => 123456
}",13.485,109.115,1,-95.630
594,"((a = 123456) ^ (not (b = 123456)) ^ (c = 2) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123455
c => 2
b => 123455
a => 123456
}",13.510,108.234,1,-94.724
595,"((a = 123456) ^ (not (b = 123456)) ^ (c = 3) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123455
c => 3
b => 123455
a => 123456
}",13.252,107.511,1,-94.259
596,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 3)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",20.259,121.338,1,-101.079
597,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123455
c => 1
b => 123455
a => 123456
}",13.465,113.527,1,-100.062
598,"((a = 123456) ^ (not (b = 123456)) ^ (c = 2) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123455
c => 2
b => 123455
a => 123456
}",13.233,109.184,1,-95.951
599,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (not (d = 1)) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 0
c => 123456
b => 0
a => 123456
}",31.439,127.882,1,-96.443
600,"((b = a) ^ (not (c = 123456)) ^ (d = 123456) ^ (not (e = 123456)) ^ (f = 1) ^ (not (g = 1)) ^ (not (g = 2)) ^ (not (g = 3)) ^ (not (h = 123456)))","SAT","{
h => 123455
g => 0
f => 1
e => 123455
d => 123456
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",24.417,187.440,1,-163.023
601,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123455
a => 0
}",13.508,137.538,1,-124.030
602,"((not (a = 1)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 0
a => 0
}",13.488,128.323,1,-114.835
603,"((a = 123456) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123455
b => 0
a => 123456
}",16.636,131.067,1,-114.431
604,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",20.097,124.402,1,-104.305
605,"((not (a = 1)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123456
d => 0
c => 123455
b => 0
a => 0
}",20.122,132.675,1,-112.553
606,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123455
c => 0
b => 123455
a => 1
}",19.567,131.444,1,-111.877
607,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123456
c => 0
b => 123455
a => 1
}",20.708,127.656,1,-106.948
608,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",42.935,139.077,1,-96.142
609,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",18.372,129.752,1,-111.380
610,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 1) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 1
c => 1
b => 123455
a => 123456
}",14.717,123.285,1,-108.568
611,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",15.918,155.700,1,-139.782
612,"((not (a = 1)) ^ (b = 123456) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123456
a => 0
}",13.665,120.048,1,-106.383
613,"((a = 1) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123456
d => 0
c => 123455
b => 1
a => 1
}",14.897,158.266,1,-143.369
614,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 1
c => 0
b => 123455
a => 0
}",20.707,153.580,1,-132.873
615,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 3)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",20.659,128.560,1,-107.901
616,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (not (d = 1)) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 0
c => 123456
b => 1
a => 123456
}",13.550,154.757,1,-141.207
617,"((not (a = 1)) ^ (b = 123456) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 0
b => 123456
a => 0
}",16.259,121.032,1,-104.773
618,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123455
a => 0
}",16.275,148.522,1,-132.247
619,"((not (a = 1)) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456))","SAT","{
d => 123456
c => 1
b => 123455
a => 0
}",8.405,103.762,1,-95.357
620,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123455
a => 0
}",16.160,119.477,1,-103.317
621,"((a = 123456) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 0
c => 123455
b => 2
a => 123456
}",15.510,122.960,1,-107.450
622,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123455
a => 0
}",13.670,119.882,1,-106.212
623,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123455
a => 0
}",11.905,115.872,1,-103.967
624,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123455
a => 0
}",11.353,113.390,1,-102.037
625,"((a = 123456) ^ (not (b = 2)) ^ (not (b = 1)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123455
b => 0
a => 123456
}",17.312,130.033,1,-112.721
626,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123455
a => 0
}",12.534,115.789,1,-103.255
627,"((a = 123456) ^ (not (b = 2)) ^ (not (b = 1)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123455
b => 0
a => 123456
}",15.873,128.676,1,-112.803
628,"((a = 123456) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 0
c => 123455
b => 3
a => 123456
}",15.608,604.680,1,-589.072
629,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",32.639,192.819,1,-160.180
630,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 2)) ^ (not (c = 1)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",20.609,135.821,1,-115.212
631,"((not (a = 1)) ^ (b = 1) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 1
a => 0
}",5.433,103.459,1,-98.026
632,"((not (a = 1)) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123456
a => 0
}",10.012,105.934,1,-95.922
633,"((not (a = 1)) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123456
a => 0
}",8.595,101.541,1,-92.946
634,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123456
c => 1
b => 123455
a => 123456
}",20.655,137.860,1,-117.205
635,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123456
c => 1
b => 123455
a => 123456
}",15.297,117.606,1,-102.309
636,"((not (a = 1)) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 2
a => 0
}",9.818,112.210,1,-102.392
637,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",26.791,127.766,1,-100.975
638,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123455
a => 0
}",12.760,138.543,1,-125.783
639,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",16.238,128.340,1,-112.102
640,"((a = 1) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123456
d => 0
c => 123455
b => 2
a => 1
}",15.600,166.585,1,-150.985
641,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 3
c => 0
b => 123455
a => 0
}",20.509,139.652,1,-119.143
642,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123455
a => 0
}",12.604,115.465,1,-102.861
643,"((a = 123456) ^ (not (b = 3)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123455
b => 0
a => 123456
}",15.805,135.350,1,-119.545
644,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123455
a => 0
}",13.730,120.905,1,-107.175
645,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123455
a => 0
}",15.499,122.297,1,-106.798
646,"((a = 123456) ^ (not (b = 2)) ^ (not (b = 1)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123455
b => 0
a => 123456
}",15.782,436.534,1,-420.752
647,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 0
c => 123455
b => 1
a => 123456
}",25.367,159.967,1,-134.600
648,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 2
c => 0
b => 123455
a => 0
}",21.669,142.460,1,-120.791
649,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",41.611,142.165,1,-100.554
650,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123456
c => 0
b => 123455
a => 0
}",19.563,134.693,1,-115.130
651,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 2)) ^ (not (c = 1)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",21.300,131.704,1,-110.404
652,"((not (a = 1)) ^ (b = 123456))","SAT","{
b => 123456
a => 0
}",3.416,89.840,1,-86.424
653,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123455
a => 0
}",9.643,109.506,1,-99.863
654,"((a = 1) ^ (not (b = 3)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 0
a => 1
}",12.802,126.097,1,-113.295
655,"((not (a = 1)) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 1
a => 0
}",9.705,136.354,1,-126.649
656,"((a = 123456) ^ (not (b = 1)) ^ (not (c = 3)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 0
b => 0
a => 123456
}",19.797,131.833,1,-112.036
657,"((a = 123456) ^ (b = 1) ^ (not (c = 3)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 0
b => 1
a => 123456
}",17.282,119.149,1,-101.867
658,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123456
c => 1
b => 123455
a => 123456
}",15.319,139.143,1,-123.824
659,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 2)) ^ (not (c = 1)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",20.383,128.097,1,-107.714
660,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123456
c => 1
b => 123455
a => 123456
}",65.950,173.086,1,-107.136
661,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",21.807,134.046,1,-112.239
662,"((a = 1) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123456
d => 0
c => 123455
b => 3
a => 1
}",15.062,124.512,1,-109.450
663,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",19.611,132.378,1,-112.767
664,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123456
c => 0
b => 123455
a => 0
}",18.446,122.343,1,-103.897
665,"((not (a = 1)) ^ (b = 2) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 2
a => 0
}",5.355,94.348,1,-88.993
666,"((not (a = 1)) ^ (b = 3) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 3
a => 0
}",4.471,88.506,1,-84.035
667,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 3
c => 0
b => 123455
a => 0
}",40.302,134.465,1,-94.163
668,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 3)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",20.054,126.083,1,-106.029
669,"((b = a) ^ (not (c = 123456)) ^ (d = 123456) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 3) ^ (not (h = 123456)))","SAT","{
h => 123455
g => 3
f => 1
e => 123455
d => 123456
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",16.614,154.187,1,-137.573
670,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 1
c => 0
b => 123455
a => 0
}",48.223,144.551,1,-96.328
671,"(a = 2)","SAT","{
a => 2
}",2.031,79.223,1,-77.192
672,"((a = 123456) ^ (b = 0))","SAT","{
b => 0
a => 123456
}",2.767,85.200,1,-82.433
673,"((not (b > a)) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456))","SAT","{
g => 123456
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",13.722,143.223,1,-129.501
674,"((not (b < a)) ^ (c < b) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846974
b => 1152921504606846975
a => 1152921504606846975
}",16.424,128.646,1,-112.222
675,"((b < a) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846975
}",14.667,131.769,1,-117.102
676,"((b > a) ^ (not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (g = 123456))","SAT","{
g => 123456
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846974
}",82.980,163.309,1,-80.329
677,"((b < a) ^ (c > a) ^ (not (c < a)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846973
a => 1152921504606846974
}",18.578,142.370,1,-123.792
678,"((b < a) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 123455
b => 1152921504606846974
a => 1152921504606846975
}",20.870,125.777,1,-104.907
679,"((not (b < a)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846975
a => 1152921504606846975
}",19.476,125.137,1,-105.661
680,"((b < a) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123456
e => 123455
d => 123455
c => 123455
b => 1152921504606846974
a => 1152921504606846975
}",20.088,124.019,1,-103.931
681,"((b < a) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)) ^ (g = 123456) ^ (not (h = 123456)) ^ (i = 123456))","SAT","{
i => 123456
h => 123455
g => 123456
f => 123455
e => 123456
d => 123455
c => 123455
b => 1152921504606846974
a => 1152921504606846975
}",18.882,140.094,1,-121.212
682,"((not (b > a)) ^ (not (b < a)) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846974
}",18.690,177.899,1,-159.209
683,"((b < a) ^ (not (c > b)) ^ (not (c < b)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456) ^ (not (g = 123456)) ^ (h = 123456))","SAT","{
h => 123456
g => 123455
f => 123456
e => 123455
d => 123455
c => 1152921504606846974
b => 1152921504606846974
a => 1152921504606846975
}",17.209,144.473,1,-127.264
684,"((b < a) ^ (not (c > a)) ^ (not (c < a)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846975
}",15.325,139.341,1,-124.016
685,"((b < a) ^ (c < b) ^ (c < a) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846973
b => 1152921504606846974
a => 1152921504606846975
}",17.496,148.444,1,-130.948
686,"((not (b < a)) ^ (b < c) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
e => 123455
d => 123455
c => 1152921504606846975
b => 1152921504606846974
a => 1152921504606846974
}",16.675,152.317,1,-135.642
